Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
test,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,43.0,20.0,0.0,68.25396825396825,31.746031746031747,0.0,0.10256410256410248,0.32004693488803626,0.5606519302249521,115.94153112925086,153.3257653856046,39.82589972177749,4146.717021772489,-4106.891122050712,0.6321571384409125,65.82090510749983,-65.18874796905891,-17.37020394488858,-0.2757175229347394,-2623.992752396727,0.7358490566037735,39.0,0.6,6.0,0.4,4.0,0.2641509433962264,14.0,0.8666666666666667,0.7358490566037735,0.7959183673469387,0.10988845115895123,0.6018867924528302,0.8737658631880568,0.6825396825396826,0.5466906259359089,0.4533093740640911,0.31746031746031744,0.7643738977072311,0.6825396825396826,0.7149335924846127,0.10988845115895121,0.6092243186582809,0.7722176860810449,0.5408163265306122,0.6825396825396826,0.039,0.0,0.014667,1.56E-4,14.667,0.156,10177.0,14178.0,14375.0,69.84126984126983,51.58730158730159,?
test,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,38.0,24.0,0.0,61.29032258064516,38.70967741935484,0.0,-0.08139534883720914,0.38706292718546775,0.6221166656659266,140.27550328753907,169.10664239887586,39.53833810889084,6697.909201858438,-6658.370863749547,0.6377151307885619,108.0307935783619,-107.39307844757334,-28.388627566482054,-0.4578810897819686,-4327.916841312918,0.6923076923076923,36.0,0.8,8.0,0.2,2.0,0.3076923076923077,16.0,0.8181818181818182,0.6923076923076923,0.7500000000000001,-0.08726171906745601,0.4971153846153846,0.8363542618629481,0.6129032258064516,0.7205955334987594,0.27940446650124073,0.3870967741935484,0.7041381557510591,0.6129032258064516,0.6520737327188941,-0.08726171906745603,0.49199751861042185,0.7274415505793976,0.4464285714285715,0.6129032258064516,0.0050,0.0,0.004525,1.0899999999999999E-4,4.525,0.109,10177.0,14375.0,14178.0,61.29032258064516,50.0,?
test,2,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,48.0,15.0,0.0,76.19047619047619,23.80952380952381,0.0,0.07079646017699108,0.25269587295448215,0.48806072412313356,91.5426558627558,133.47369383140565,39.82589972177749,575.3444460661804,-535.5185463444029,0.6321571384409125,9.132451524860006,-8.500294386419094,-5.314932568958426,-0.08436400903108612,-802.888934676448,0.8679245283018868,46.0,0.8,8.0,0.2,2.0,0.1320754716981132,7.0,0.8518518518518519,0.8679245283018868,0.8598130841121496,0.07093269021319086,0.5688679245283019,0.8713392084013932,0.7619047619047619,0.6939802336028752,0.3060197663971249,0.23809523809523808,0.7519106407995296,0.7619047619047619,0.7567516923148996,0.07093269021319085,0.5756064690026954,0.7850818863105458,0.5351696999508117,0.7619047619047619,0.0050,0.0,0.004345,1.01E-4,4.345,0.101,10177.0,14178.0,14375.0,77.77777777777777,53.96825396825397,?
test,2,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,50.0,12.0,0.0,80.64516129032258,19.35483870967742,0.0,0.2846153846153844,0.19611935290005925,0.44040165390259434,71.0756287938164,119.71202365823152,39.53833810889084,1542.9902989805641,-1503.4519608716732,0.6377151307885619,24.886940306138133,-24.24922517534957,5.323075372254673,0.0858560543912044,811.5160726670487,0.8846153846153846,46.0,0.6,6.0,0.4,4.0,0.11538461538461539,6.0,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.2846153846153846,0.5711538461538461,0.8601720261210559,0.8064516129032258,0.5218362282878413,0.47816377171215885,0.1935483870967742,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.2846153846153846,0.5602977667493796,0.7557595999710545,0.6423076923076924,0.8064516129032258,0.0030,0.0,0.0028490000000000004,9.6E-5,2.849,0.096,10177.0,14375.0,14178.0,80.64516129032258,50.806451612903224,?
test,3,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,45.0,18.0,0.0,71.42857142857143,28.571428571428573,0.0,0.19230769230769224,0.28875553861424097,0.5346769134828045,104.60578002629107,146.22217917072132,39.82589972177749,9881.490666486055,-9841.664766764277,0.6321571384409125,156.84905819819136,-156.21690105975043,-11.235353100859136,-0.1783389381088752,-1697.2446150206424,0.7547169811320755,40.0,0.5,5.0,0.5,5.0,0.24528301886792453,13.0,0.8888888888888888,0.7547169811320755,0.8163265306122449,0.20604084592303354,0.6452830188679245,0.8807605376714917,0.7142857142857143,0.4595687331536388,0.5404312668463612,0.2857142857142857,0.7918871252204585,0.7142857142857143,0.7434402332361516,0.20604084592303354,0.6398921832884097,0.7807744817444523,0.5867346938775511,0.7142857142857143,0.015,0.0,0.01367,9.7E-5,13.67,0.097,10177.0,14178.0,14375.0,71.42857142857143,50.79365079365079,?
test,3,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,47.0,15.0,0.0,75.80645161290323,24.193548387096776,0.0,0.20240137221269303,0.24185081636453776,0.4916976637647716,87.6491717580114,133.65554337887275,39.53833810889084,2391.222882278631,-2351.68454416974,0.6377151307885619,38.56811100449405,-37.930395873705486,-2.9103162601649477,-0.04694058484137013,-443.684948362425,0.8269230769230769,43.0,0.6,6.0,0.4,4.0,0.17307692307692307,9.0,0.8775510204081632,0.8269230769230769,0.8514851485148514,0.20502679335157623,0.6192307692307693,0.8726717553872634,0.7580645161290323,0.5311414392059554,0.4688585607940447,0.24193548387096775,0.7856383248088318,0.7580645161290323,0.7702498160054433,0.20502679335157623,0.6248138957816378,0.7796798639437407,0.5996556177356865,0.7580645161290323,0.0020,0.0,0.0018759999999999998,8.599999999999999E-5,1.876,0.086,10177.0,14375.0,14178.0,75.80645161290323,50.0,?
test,4,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,44.0,19.0,0.0,69.84126984126983,30.158730158730158,0.0,0.061176470588235096,0.3039504632323788,0.5141913077159126,110.11035649172966,140.61982410108624,39.82589972177749,213.3662007478095,-173.540301026032,0.6321571384409125,3.3867650912350715,-2.7546079527941587,-15.017092772280197,-0.23836655194095552,-2268.52503986448,0.7735849056603774,41.0,0.7,7.0,0.3,3.0,0.22641509433962265,12.0,0.8541666666666666,0.7735849056603774,0.811881188118812,0.06313358105322217,0.5283018867924528,0.8406506742800445,0.6984126984126984,0.6248277927523209,0.37517220724767897,0.30158730158730157,0.7503306878306878,0.6984126984126984,0.7211063963539213,0.06313358105322217,0.5283018867924528,0.7503736358853874,0.525940594059406,0.6984126984126984,0.0050,0.0,0.004497,9.1E-5,4.497,0.091,10177.0,14178.0,14375.0,80.95238095238095,61.904761904761905,?
test,4,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,47.0,15.0,0.0,75.80645161290323,24.193548387096776,0.0,-0.01750547045951843,0.2368468341147956,0.48301041103389986,85.83567819088363,131.29413398082093,39.53833810889084,1036.985314909266,-997.4469768003752,0.6377151307885619,16.72556959531074,-16.08785446452218,-2.371115873575088,-0.03824380441250142,-361.482509075788,0.8846153846153846,46.0,0.9,9.0,0.1,1.0,0.11538461538461539,6.0,0.8363636363636363,0.8846153846153846,0.8598130841121494,-0.01787960625070697,0.48846153846153845,0.836850567774099,0.7580645161290323,0.7734491315136477,0.22655086848635236,0.24193548387096775,0.7245077503142019,0.7580645161290323,0.7401088864849528,-0.01787960625070697,0.48566997518610416,0.7337766245109405,0.4887300714678394,0.7580645161290323,0.0020,0.0,0.002063,6.900000000000001E-5,2.063,0.069,10177.0,14375.0,14178.0,77.41935483870968,50.806451612903224,?
test,5,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,62.0,63.0,48.0,15.0,0.0,76.19047619047619,23.80952380952381,0.0,0.2588235294117645,0.2381166133651152,0.4879480261351164,86.26111276623041,133.44287345188212,39.82589972177749,2112.7179723600657,-2072.892072638288,0.6321571384409125,33.53520591047723,-32.90304877203632,-2.365763359679994,-0.03755179935999991,-357.3789881443936,0.8113207547169812,43.0,0.5,5.0,0.5,5.0,0.18867924528301888,10.0,0.8958333333333334,0.8113207547169812,0.8514851485148515,0.2671036121482477,0.630188679245283,0.8785595725038936,0.7619047619047619,0.4505840071877808,0.5494159928122192,0.23809523809523808,0.8065476190476192,0.7619047619047619,0.7798208392267798,0.2671036121482477,0.6312368972746331,0.782499432674751,0.6257425742574257,0.7619047619047619,0.0020,0.0,0.001792,8.9E-5,1.792,0.089,10177.0,14178.0,14375.0,76.19047619047619,50.0,?
test,5,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,2.0150612191E7,63.0,62.0,48.0,14.0,0.0,77.41935483870968,22.580645161290324,0.0,0.2277580071174378,0.24380289611615816,0.43396154436189915,88.35662512123353,117.96144316230128,39.53833810889084,98.97626256013453,-59.43792445124369,0.6377151307885619,1.596391331615073,-0.9586762008265111,-5.442520161272466,-0.08778258324633009,-829.72572767015,0.8461538461538461,44.0,0.6,6.0,0.4,4.0,0.15384615384615385,8.0,0.88,0.8461538461538461,0.8627450980392156,0.2291567596926185,0.6653846153846154,0.9155693895232401,0.7741935483870968,0.5280397022332506,0.4719602977667494,0.22580645161290322,0.7918279569892474,0.7741935483870968,0.782243689264562,0.22915675969261853,0.6653846153846154,0.8187636208392889,0.6131907308377896,0.7741935483870968,0.0030,0.0010,0.003757,1.06E-4,3.757,0.106,10177.0,14375.0,14178.0,88.70967741935483,65.3225806451613,?
